OrderID,OrderDate,Category,Quantity,Discount,BasePrice,Sales
1240,2023-02-21 15:00:00,Home,5,0.2,1682,6728.0
1241,2023-02-21 16:00:00,Beauty,1,0.28,664,478.08
1242,2023-02-21 17:00:00,Electronics,1,0.09,1310,1192.1000000000001
1243,2023-02-21 18:00:00,Fashion,1,0.0,649,649.0
1244,2023-02-21 19:00:00,Home,5,0.08,552,2539.2000000000003
1245,2023-02-21 20:00:00,Grocery,3,0.07,570,1590.3
1246,2023-02-21 21:00:00,Fashion,3,0.2,1087,2608.8
1247,2023-02-21 22:00:00,Fashion,1,0.19,837,677.97
1248,2023-02-21 23:00:00,Home,5,0.18,1688,6920.8
1249,2023-02-22 00:00:00,Fashion,3,0.0,323,969.0
1250,2023-02-22 01:00:00,Home,3,0.22,253,592.02
1251,2023-02-22 02:00:00,Electronics,3,0.1,659,1779.3
1252,2023-02-22 03:00:00,Home,5,0.2,450,1800.0
1253,2023-02-22 04:00:00,Home,5,0.17,1270,5270.5
1254,2023-02-22 05:00:00,Beauty,1,0.1,1699,1529.1000000000001
1255,2023-02-22 06:00:00,Home,4,0.04,448,1720.32
1256,2023-02-22 07:00:00,Home,3,0.03,281,817.7099999999999
1257,2023-02-22 08:00:00,Grocery,4,0.25,736,2208.0
1258,2023-02-22 09:00:00,Electronics,5,0.28,1117,4021.2
1259,2023-02-22 10:00:00,Beauty,5,0.19,278,1125.9
1260,2023-02-22 11:00:00,Grocery,5,0.03,1162,5635.7
1261,2023-02-22 12:00:00,Sports,4,0.12,871,3065.92
1262,2023-02-22 13:00:00,Electronics,5,0.22,993,3872.7000000000003
1263,2023-02-22 14:00:00,Electronics,1,0.23,1126,867.02
1264,2023-02-22 15:00:00,Sports,5,0.04,1115,5352.0
1265,2023-02-22 16:00:00,Home,2,0.0,163,326.0
1266,2023-02-22 17:00:00,Grocery,4,0.21,128,404.48
1267,2023-02-22 18:00:00,Fashion,2,0.11,471,838.38
1268,2023-02-22 19:00:00,Beauty,5,0.08,1646,7571.6
1269,2023-02-22 20:00:00,Fashion,1,0.0,196,196.0
1270,2023-02-22 21:00:00,Sports,3,0.16,1993,5022.36
1271,2023-02-22 22:00:00,Electronics,5,0.26,1565,5790.5
1272,2023-02-22 23:00:00,Electronics,1,0.29,1326,941.4599999999999
1273,2023-02-23 00:00:00,Beauty,4,0.17,1534,5092.88
1274,2023-02-23 01:00:00,Electronics,2,0.15,1092,1856.3999999999999
1275,2023-02-23 02:00:00,Electronics,2,0.03,120,232.79999999999998
1276,2023-02-23 03:00:00,Beauty,2,0.16,1674,2812.3199999999997
1277,2023-02-23 04:00:00,Grocery,4,0.11,834,2969.04
1278,2023-02-23 05:00:00,Grocery,1,0.18,1225,1004.5000000000001
1279,2023-02-23 06:00:00,Beauty,4,0.12,1169,4114.88
1280,2023-02-23 07:00:00,Sports,2,0.07,165,306.9
1281,2023-02-23 08:00:00,Electronics,5,0.03,702,3404.7
1282,2023-02-23 09:00:00,Electronics,3,0.09,1287,3513.51
1283,2023-02-23 10:00:00,Sports,4,0.03,1234,4787.92
1284,2023-02-23 11:00:00,Grocery,4,0.05,437,1660.6
1285,2023-02-23 12:00:00,Home,1,0.3,222,155.39999999999998
1286,2023-02-23 13:00:00,Home,1,0.13,1828,1590.36
1287,2023-02-23 14:00:00,Home,4,0.16,546,1834.56
1288,2023-02-23 15:00:00,Grocery,2,0.26,710,1050.8
1289,2023-02-23 16:00:00,Grocery,3,0.3,1414,2969.3999999999996
1290,2023-02-23 17:00:00,Sports,1,0.17,770,639.1
1291,2023-02-23 18:00:00,Electronics,2,0.24,1535,2333.2
1292,2023-02-23 19:00:00,Sports,5,0.1,714,3213.0
1293,2023-02-23 20:00:00,Sports,1,0.09,996,906.36
1294,2023-02-23 21:00:00,Grocery,2,0.12,380,668.8
1295,2023-02-23 22:00:00,Home,2,0.2,1166,1865.6000000000001
1296,2023-02-23 23:00:00,Fashion,3,0.2,1609,3861.6000000000004
1297,2023-02-24 00:00:00,Electronics,3,0.09,695,1897.3500000000001
1298,2023-02-24 01:00:00,Grocery,5,0.04,802,3849.6
1299,2023-02-24 02:00:00,Home,2,0.19,1174,1901.88
1300,2023-02-24 03:00:00,Fashion,2,0.04,309,593.28
1301,2023-02-24 04:00:00,Fashion,3,0.17,225,560.25
1302,2023-02-24 05:00:00,Grocery,1,0.21,591,466.89000000000004
1303,2023-02-24 06:00:00,Beauty,1,0.21,1632,1289.28
1304,2023-02-24 07:00:00,Electronics,4,0.23,1059,3261.7200000000003
1305,2023-02-24 08:00:00,Fashion,3,0.26,1069,2373.18
1306,2023-02-24 09:00:00,Grocery,4,0.15,680,2312.0
1307,2023-02-24 10:00:00,Grocery,3,0.22,876,2049.84
1308,2023-02-24 11:00:00,Home,5,0.19,357,1445.8500000000001
1309,2023-02-24 12:00:00,Beauty,2,0.06,1311,2464.68
1310,2023-02-24 13:00:00,Electronics,5,0.01,329,1628.55
1311,2023-02-24 14:00:00,Sports,3,0.09,288,786.24
1312,2023-02-24 15:00:00,Home,2,0.13,1538,2676.12
1313,2023-02-24 16:00:00,Fashion,1,0.19,109,88.29
1314,2023-02-24 17:00:00,Fashion,1,0.25,1237,927.75
1315,2023-02-24 18:00:00,Home,4,0.06,1199,4508.24
1316,2023-02-24 19:00:00,Grocery,3,0.04,775,2232.0
1317,2023-02-24 20:00:00,Fashion,3,0.29,601,1280.1299999999999
1318,2023-02-24 21:00:00,Beauty,1,0.03,184,178.48
1319,2023-02-24 22:00:00,Electronics,5,0.14,148,636.4
1320,2023-02-24 23:00:00,Beauty,2,0.18,1618,2653.52
1321,2023-02-25 00:00:00,Fashion,5,0.16,937,3935.3999999999996
1322,2023-02-25 01:00:00,Sports,5,0.03,1107,5368.95
1323,2023-02-25 02:00:00,Electronics,1,0.02,788,772.24
1324,2023-02-25 03:00:00,Electronics,1,0.03,486,471.41999999999996
1325,2023-02-25 04:00:00,Home,1,0.18,1069,876.58
1326,2023-02-25 05:00:00,Home,4,0.16,1512,5080.32
1327,2023-02-25 06:00:00,Sports,5,0.07,1105,5138.25
1328,2023-02-25 07:00:00,Grocery,3,0.19,317,770.3100000000001
1329,2023-02-25 08:00:00,Electronics,2,0.25,1824,2736.0
1330,2023-02-25 09:00:00,Sports,4,0.01,1104,4371.84
1331,2023-02-25 10:00:00,Home,3,0.15,1469,3745.95
1332,2023-02-25 11:00:00,Home,5,0.21,1353,5344.35
1333,2023-02-25 12:00:00,Electronics,1,0.08,354,325.68
1334,2023-02-25 13:00:00,Beauty,5,0.09,335,1524.25
1335,2023-02-25 14:00:00,Fashion,2,0.18,1149,1884.3600000000001
1336,2023-02-25 15:00:00,Home,4,0.27,1707,4984.44
1337,2023-02-25 16:00:00,Grocery,4,0.24,1384,4207.36
1338,2023-02-25 17:00:00,Grocery,2,0.17,1889,3135.74
1339,2023-02-25 18:00:00,Home,3,0.22,370,865.8000000000001
1340,2023-02-25 19:00:00,Beauty,3,0.11,222,592.74
1341,2023-02-25 20:00:00,Beauty,4,0.19,755,2446.2000000000003
1342,2023-02-25 21:00:00,Sports,4,0.14,1380,4747.2
1343,2023-02-25 22:00:00,Grocery,1,0.06,1779,1672.26
1344,2023-02-25 23:00:00,Sports,3,0.21,1544,3659.28
1345,2023-02-26 00:00:00,Grocery,2,0.17,358,594.28
1346,2023-02-26 01:00:00,Fashion,3,0.11,1047,2795.4900000000002
1347,2023-02-26 02:00:00,Fashion,1,0.27,146,106.58
1348,2023-02-26 03:00:00,Electronics,4,0.01,962,3809.52
1349,2023-02-26 04:00:00,Sports,4,0.09,624,2271.36
1350,2023-02-26 05:00:00,Home,1,0.02,987,967.26
1351,2023-02-26 06:00:00,Sports,2,0.23,307,472.78000000000003
1352,2023-02-26 07:00:00,Home,4,0.21,1434,4531.4400000000005
1353,2023-02-26 08:00:00,Beauty,5,0.1,846,3807.0
1354,2023-02-26 09:00:00,Sports,4,0.2,248,793.6
1355,2023-02-26 10:00:00,Beauty,5,0.12,1957,8610.8
1356,2023-02-26 11:00:00,Fashion,1,0.23,537,413.49
1357,2023-02-26 12:00:00,Fashion,1,0.14,254,218.44
1358,2023-02-26 13:00:00,Electronics,4,0.12,1801,6339.52
1359,2023-02-26 14:00:00,Sports,3,0.28,1213,2620.08
1360,2023-02-26 15:00:00,Beauty,5,0.08,1821,8376.6
1361,2023-02-26 16:00:00,Home,2,0.04,1953,3749.7599999999998
1362,2023-02-26 17:00:00,Fashion,4,0.18,457,1498.96
1363,2023-02-26 18:00:00,Fashion,2,0.29,1297,1841.74
1364,2023-02-26 19:00:00,Home,4,0.11,1340,4770.4
1365,2023-02-26 20:00:00,Beauty,3,0.02,555,1631.7
1366,2023-02-26 21:00:00,Beauty,3,0.1,875,2362.5
1367,2023-02-26 22:00:00,Sports,3,0.15,1732,4416.599999999999
1368,2023-02-26 23:00:00,Sports,3,0.05,728,2074.7999999999997
1369,2023-02-27 00:00:00,Grocery,1,0.2,1322,1057.6000000000001
1370,2023-02-27 01:00:00,Grocery,1,0.3,931,651.6999999999999
1371,2023-02-27 02:00:00,Electronics,5,0.14,585,2515.5
1372,2023-02-27 03:00:00,Fashion,2,0.11,632,1124.96
1373,2023-02-27 04:00:00,Sports,4,0.12,299,1052.48
1374,2023-02-27 05:00:00,Beauty,4,0.03,470,1823.6
1375,2023-02-27 06:00:00,Home,1,0.26,1113,823.62
1376,2023-02-27 07:00:00,Beauty,4,0.12,952,3351.04
1377,2023-02-27 08:00:00,Fashion,1,0.12,1571,1382.48
1378,2023-02-27 09:00:00,Grocery,5,0.2,347,1388.0
1379,2023-02-27 10:00:00,Beauty,2,0.13,887,1543.3799999999999
1380,2023-02-27 11:00:00,Electronics,5,0.19,363,1470.15
1381,2023-02-27 12:00:00,Fashion,3,0.02,1181,3472.14
1382,2023-02-27 13:00:00,Grocery,3,0.24,1425,3249.0
1383,2023-02-27 14:00:00,Home,3,0.28,130,280.8
1384,2023-02-27 15:00:00,Grocery,5,0.19,1621,6565.05
1385,2023-02-27 16:00:00,Electronics,4,0.29,1372,3896.48
1386,2023-02-27 17:00:00,Fashion,2,0.05,704,1337.6
1387,2023-02-27 18:00:00,Home,3,0.14,1900,4902.0
1388,2023-02-27 19:00:00,Electronics,3,0.18,1394,3429.2400000000002
1389,2023-02-27 20:00:00,Grocery,3,0.17,1729,4305.21
1390,2023-02-27 21:00:00,Electronics,2,0.12,1789,3148.64
1391,2023-02-27 22:00:00,Fashion,3,0.1,1517,4095.9
1392,2023-02-27 23:00:00,Sports,2,0.04,1920,3686.3999999999996
1393,2023-02-28 00:00:00,Electronics,3,0.12,601,1586.64
1394,2023-02-28 01:00:00,Electronics,5,0.05,1715,8146.25
1395,2023-02-28 02:00:00,Grocery,5,0.22,1927,7515.3
1396,2023-02-28 03:00:00,Grocery,2,0.06,1207,2269.16
1397,2023-02-28 04:00:00,Home,5,0.02,1488,7291.2
1398,2023-02-28 05:00:00,Grocery,2,0.17,985,1635.1
1399,2023-02-28 06:00:00,Beauty,5,0.18,648,2656.8
1400,2023-02-28 07:00:00,Fashion,5,0.26,1465,5420.5
1401,2023-02-28 08:00:00,Fashion,2,0.17,938,1557.08
1402,2023-02-28 09:00:00,Sports,4,0.1,1530,5508.0
1403,2023-02-28 10:00:00,Sports,5,0.24,1548,5882.4
1404,2023-02-28 11:00:00,Fashion,3,0.16,1867,4704.84
1405,2023-02-28 12:00:00,Sports,4,0.02,1216,4766.72
1406,2023-02-28 13:00:00,Home,2,0.17,947,1572.02
1407,2023-02-28 14:00:00,Grocery,4,0.27,713,2081.96
1408,2023-02-28 15:00:00,Fashion,1,0.12,511,449.68
1409,2023-02-28 16:00:00,Sports,1,0.09,531,483.21000000000004
1410,2023-02-28 17:00:00,Fashion,5,0.04,777,3729.6
1411,2023-02-28 18:00:00,Beauty,5,0.05,258,1225.5
1412,2023-02-28 19:00:00,Electronics,3,0.13,113,294.93
1413,2023-02-28 20:00:00,Grocery,4,0.18,472,1548.16
1414,2023-02-28 21:00:00,Fashion,1,0.02,324,317.52
1415,2023-02-28 22:00:00,Electronics,5,0.28,1628,5860.8
1416,2023-02-28 23:00:00,Sports,4,0.23,1196,3683.6800000000003
1417,2023-03-01 00:00:00,Electronics,5,0.18,1372,5625.200000000001
1418,2023-03-01 01:00:00,Grocery,5,0.25,610,2287.5
1419,2023-03-01 02:00:00,Fashion,1,0.02,702,687.96
1420,2023-03-01 03:00:00,Beauty,1,0.14,315,270.9
1421,2023-03-01 04:00:00,Sports,5,0.19,1725,6986.250000000001
1422,2023-03-01 05:00:00,Fashion,2,0.25,1664,2496.0
1423,2023-03-01 06:00:00,Grocery,5,0.24,1940,7372.0
1424,2023-03-01 07:00:00,Sports,5,0.08,1087,5000.2
1425,2023-03-01 08:00:00,Home,3,0.28,1343,2900.88
1426,2023-03-01 09:00:00,Electronics,3,0.04,939,2704.3199999999997
1427,2023-03-01 10:00:00,Grocery,3,0.26,826,1833.72
1428,2023-03-01 11:00:00,Home,2,0.29,1344,1908.48
1429,2023-03-01 12:00:00,Fashion,2,0.05,1512,2872.7999999999997
1430,2023-03-01 13:00:00,Beauty,5,0.22,653,2546.7000000000003
1431,2023-03-01 14:00:00,Sports,3,0.01,1770,5256.9
1432,2023-03-01 15:00:00,Electronics,2,0.12,1165,2050.4
1433,2023-03-01 16:00:00,Sports,1,0.15,775,658.75
1434,2023-03-01 17:00:00,Fashion,5,0.17,972,4033.7999999999997
1435,2023-03-01 18:00:00,Sports,4,0.28,382,1100.1599999999999
1436,2023-03-01 19:00:00,Electronics,5,0.2,1181,4724.0
1437,2023-03-01 20:00:00,Fashion,4,0.14,1937,6663.28
1438,2023-03-01 21:00:00,Sports,3,0.24,933,2127.2400000000002
1439,2023-03-01 22:00:00,Beauty,4,0.29,636,1806.24
1440,2023-03-01 23:00:00,Grocery,3,0.01,1196,3552.12
1441,2023-03-02 00:00:00,Fashion,1,0.29,1022,725.62
1442,2023-03-02 01:00:00,Grocery,4,0.03,1252,4857.76
1443,2023-03-02 02:00:00,Fashion,5,0.24,1722,6543.6
1444,2023-03-02 03:00:00,Beauty,3,0.08,941,2597.1600000000003
1445,2023-03-02 04:00:00,Grocery,5,0.04,1549,7435.2
1446,2023-03-02 05:00:00,Home,2,0.13,1047,1821.78
1447,2023-03-02 06:00:00,Electronics,3,0.19,764,1856.5200000000002
1448,2023-03-02 07:00:00,Home,4,0.11,1817,6468.52
1449,2023-03-02 08:00:00,Sports,3,0.02,1248,3669.12
1450,2023-03-02 09:00:00,Beauty,5,0.18,166,680.6
1451,2023-03-02 10:00:00,Home,1,0.27,105,76.64999999999999
1452,2023-03-02 11:00:00,Fashion,3,0.11,736,1965.1200000000001
1453,2023-03-02 12:00:00,Sports,4,0.06,413,1552.8799999999999
1454,2023-03-02 13:00:00,Sports,2,0.13,1449,2521.2599999999998
1455,2023-03-02 14:00:00,Home,1,0.01,664,657.36
1456,2023-03-02 15:00:00,Home,2,0.25,1701,2551.5
1457,2023-03-02 16:00:00,Beauty,3,0.25,925,2081.25
1458,2023-03-02 17:00:00,Electronics,5,0.18,605,2480.5
1459,2023-03-02 18:00:00,Home,5,0.11,1205,5362.25
1460,2023-03-02 19:00:00,Home,4,0.24,1722,5234.88
1461,2023-03-02 20:00:00,Grocery,5,0.17,1125,4668.75
1462,2023-03-02 21:00:00,Fashion,1,0.25,303,227.25
1463,2023-03-02 22:00:00,Grocery,5,0.19,761,3082.05
1464,2023-03-02 23:00:00,Grocery,4,0.24,904,2748.16
1465,2023-03-03 00:00:00,Sports,3,0.18,503,1237.38
1466,2023-03-03 01:00:00,Electronics,3,0.12,1226,3236.64
1467,2023-03-03 02:00:00,Fashion,5,0.29,635,2254.25
1468,2023-03-03 03:00:00,Beauty,2,0.16,1491,2504.88
1469,2023-03-03 04:00:00,Beauty,3,0.18,1335,3284.1000000000004
1470,2023-03-03 05:00:00,Home,5,0.07,676,3143.3999999999996
1471,2023-03-03 06:00:00,Home,4,0.19,1332,4315.68
1472,2023-03-03 07:00:00,Beauty,5,0.17,862,3577.2999999999997
1473,2023-03-03 08:00:00,Home,3,0.06,216,609.12
1474,2023-03-03 09:00:00,Electronics,4,0.02,727,2849.84
1475,2023-03-03 10:00:00,Grocery,5,0.18,848,3476.8
1476,2023-03-03 11:00:00,Home,1,0.23,1601,1232.77
1477,2023-03-03 12:00:00,Sports,4,0.16,204,685.4399999999999
1478,2023-03-03 13:00:00,Home,1,0.07,594,552.42
1479,2023-03-03 14:00:00,Fashion,2,0.2,1894,3030.4
1480,2023-03-03 15:00:00,Electronics,4,0.02,145,568.4
1481,2023-03-03 16:00:00,Fashion,1,0.13,922,802.14
1482,2023-03-03 17:00:00,Fashion,3,0.05,1454,4143.9
1483,2023-03-03 18:00:00,Sports,3,0.06,1339,3775.9799999999996
1484,2023-03-03 19:00:00,Electronics,2,0.06,1081,2032.28
1485,2023-03-03 20:00:00,Electronics,4,0.12,1059,3727.68
1486,2023-03-03 21:00:00,Electronics,4,0.02,1615,6330.8
1487,2023-03-03 22:00:00,Electronics,4,0.12,1936,6814.72
1488,2023-03-03 23:00:00,Electronics,2,0.15,944,1604.8
1489,2023-03-04 00:00:00,Sports,4,0.14,548,1885.12
1490,2023-03-04 01:00:00,Home,3,0.11,635,1695.45
1491,2023-03-04 02:00:00,Fashion,1,0.25,610,457.5
1492,2023-03-04 03:00:00,Electronics,3,0.04,1581,4553.28
1493,2023-03-04 04:00:00,Home,3,0.15,1670,4258.5
1494,2023-03-04 05:00:00,Home,1,0.02,1659,1625.82
1495,2023-03-04 06:00:00,Fashion,3,0.02,639,1878.6599999999999
1496,2023-03-04 07:00:00,Sports,2,0.17,1607,2667.62
1497,2023-03-04 08:00:00,Beauty,1,0.17,115,95.44999999999999
1498,2023-03-04 09:00:00,Beauty,3,0.26,1694,3760.68
1499,2023-03-04 10:00:00,Home,5,0.17,342,1419.3
1500,2023-03-04 11:00:00,Grocery,3,0.29,1330,2832.8999999999996
1501,2023-03-04 12:00:00,Grocery,2,0.01,1011,2001.78
1502,2023-03-04 13:00:00,Fashion,4,0.03,1394,5408.72
1503,2023-03-04 14:00:00,Beauty,3,0.01,860,2554.2
1504,2023-03-04 15:00:00,Home,4,0.06,1902,7151.5199999999995
1505,2023-03-04 16:00:00,Sports,5,0.16,804,3376.7999999999997
1506,2023-03-04 17:00:00,Beauty,3,0.19,1970,4787.1
1507,2023-03-04 18:00:00,Home,1,0.01,1853,1834.47
1508,2023-03-04 19:00:00,Home,4,0.28,214,616.3199999999999
1509,2023-03-04 20:00:00,Electronics,5,0.25,1703,6386.25
1510,2023-03-04 21:00:00,Sports,1,0.09,1422,1294.02
1511,2023-03-04 22:00:00,Electronics,1,0.02,1960,1920.8
1512,2023-03-04 23:00:00,Fashion,1,0.05,1606,1525.6999999999998
1513,2023-03-05 00:00:00,Electronics,1,0.04,496,476.15999999999997
1514,2023-03-05 01:00:00,Electronics,3,0.04,493,1419.84
1515,2023-03-05 02:00:00,Beauty,3,0.16,1198,3018.96
1516,2023-03-05 03:00:00,Grocery,3,0.07,1077,3004.83
1517,2023-03-05 04:00:00,Home,5,0.11,1605,7142.25
1518,2023-03-05 05:00:00,Sports,5,0.3,1226,4291.0
1519,2023-03-05 06:00:00,Electronics,5,0.21,396,1564.2
1520,2023-03-05 07:00:00,Sports,2,0.28,1101,1585.44
1521,2023-03-05 08:00:00,Grocery,5,0.04,277,1329.6
1522,2023-03-05 09:00:00,Grocery,3,0.11,1338,3572.46
1523,2023-03-05 10:00:00,Electronics,3,0.17,1066,2654.3399999999997
1524,2023-03-05 11:00:00,Fashion,2,0.02,414,811.4399999999999
1525,2023-03-05 12:00:00,Electronics,2,0.0,1162,2324.0
1526,2023-03-05 13:00:00,Beauty,5,0.2,358,1432.0
1527,2023-03-05 14:00:00,Home,4,0.19,1839,5958.360000000001
1528,2023-03-05 15:00:00,Fashion,2,0.12,106,186.56
1529,2023-03-05 16:00:00,Electronics,1,0.15,148,125.8
1530,2023-03-05 17:00:00,Sports,3,0.12,1661,4385.04
1531,2023-03-05 18:00:00,Fashion,1,0.01,260,257.4
1532,2023-03-05 19:00:00,Fashion,3,0.1,1992,5378.400000000001
1533,2023-03-05 20:00:00,Electronics,3,0.05,275,783.75
1534,2023-03-05 21:00:00,Fashion,2,0.03,1714,3325.16
1535,2023-03-05 22:00:00,Sports,2,0.29,1125,1597.5
1536,2023-03-05 23:00:00,Grocery,1,0.18,1100,902.0000000000001
1537,2023-03-06 00:00:00,Fashion,3,0.22,554,1296.3600000000001
1538,2023-03-06 01:00:00,Grocery,1,0.09,1767,1607.97
1539,2023-03-06 02:00:00,Sports,4,0.12,375,1320.0
1540,2023-03-06 03:00:00,Electronics,1,0.07,597,555.2099999999999
1541,2023-03-06 04:00:00,Home,5,0.03,1752,8497.199999999999
1542,2023-03-06 05:00:00,Fashion,1,0.05,775,736.25
1543,2023-03-06 06:00:00,Home,5,0.24,1923,7307.4
1544,2023-03-06 07:00:00,Sports,5,0.2,1151,4604.0
1545,2023-03-06 08:00:00,Fashion,5,0.16,1456,6115.2
1546,2023-03-06 09:00:00,Grocery,4,0.14,1124,3866.56
1547,2023-03-06 10:00:00,Beauty,1,0.28,1311,943.92
1548,2023-03-06 11:00:00,Home,1,0.02,155,151.9
1549,2023-03-06 12:00:00,Fashion,4,0.08,646,2377.28
1550,2023-03-06 13:00:00,Home,3,0.1,1235,3334.5
1551,2023-03-06 14:00:00,Fashion,2,0.23,1921,2958.34
1552,2023-03-06 15:00:00,Electronics,1,0.3,1433,1003.0999999999999
1553,2023-03-06 16:00:00,Grocery,2,0.07,135,251.1
1554,2023-03-06 17:00:00,Home,4,0.26,538,1592.48
1555,2023-03-06 18:00:00,Beauty,3,0.25,1852,4167.0
1556,2023-03-06 19:00:00,Beauty,3,0.07,1715,4784.849999999999
1557,2023-03-06 20:00:00,Sports,3,0.12,1949,5145.36
1558,2023-03-06 21:00:00,Fashion,4,0.12,694,2442.88
1559,2023-03-06 22:00:00,Home,5,0.29,1700,6035.0
1560,2023-03-06 23:00:00,Sports,5,0.05,1448,6878.0
1561,2023-03-07 00:00:00,Home,2,0.24,1763,2679.76
1562,2023-03-07 01:00:00,Fashion,5,0.1,406,1827.0
1563,2023-03-07 02:00:00,Beauty,5,0.22,1657,6462.3
1564,2023-03-07 03:00:00,Electronics,3,0.13,1851,4831.11
1565,2023-03-07 04:00:00,Beauty,3,0.17,718,1787.82
1566,2023-03-07 05:00:00,Sports,2,0.25,1232,1848.0
1567,2023-03-07 06:00:00,Grocery,1,0.24,1495,1136.2
1568,2023-03-07 07:00:00,Electronics,2,0.26,456,674.88
1569,2023-03-07 08:00:00,Sports,2,0.02,280,548.8
1570,2023-03-07 09:00:00,Fashion,4,0.21,1479,4673.64
1571,2023-03-07 10:00:00,Electronics,4,0.04,1799,6908.16
1572,2023-03-07 11:00:00,Sports,2,0.12,167,293.92
1573,2023-03-07 12:00:00,Fashion,2,0.16,391,656.88
1574,2023-03-07 13:00:00,Beauty,2,0.12,791,1392.16
1575,2023-03-07 14:00:00,Grocery,5,0.16,280,1176.0
1576,2023-03-07 15:00:00,Fashion,4,0.3,1589,4449.2
1577,2023-03-07 16:00:00,Home,2,0.04,533,1023.36
1578,2023-03-07 17:00:00,Fashion,3,0.2,1587,3808.8
1579,2023-03-07 18:00:00,Fashion,3,0.12,1804,4762.56
1580,2023-03-07 19:00:00,Grocery,5,0.04,1013,4862.4
1581,2023-03-07 20:00:00,Home,5,0.05,1657,7870.75
1582,2023-03-07 21:00:00,Sports,1,0.28,165,118.8
1583,2023-03-07 22:00:00,Sports,1,0.26,1144,846.56
1584,2023-03-07 23:00:00,Fashion,1,0.27,1735,1266.55
1585,2023-03-08 00:00:00,Home,5,0.3,483,1690.5
1586,2023-03-08 01:00:00,Home,5,0.06,1935,9094.5
1587,2023-03-08 02:00:00,Grocery,5,0.11,1738,7734.1
1588,2023-03-08 03:00:00,Beauty,3,0.2,1682,4036.8
1589,2023-03-08 04:00:00,Sports,5,0.15,138,586.5
1590,2023-03-08 05:00:00,Grocery,3,0.13,1408,3674.88
1591,2023-03-08 06:00:00,Electronics,1,0.11,921,819.69
1592,2023-03-08 07:00:00,Sports,1,0.18,701,574.82
1593,2023-03-08 08:00:00,Grocery,1,0.17,1720,1427.6
1594,2023-03-08 09:00:00,Sports,2,0.05,884,1679.6
1595,2023-03-08 10:00:00,Beauty,2,0.14,1459,2509.48
1596,2023-03-08 11:00:00,Electronics,4,0.17,1311,4352.5199999999995
1597,2023-03-08 12:00:00,Beauty,4,0.17,770,2556.4
1598,2023-03-08 13:00:00,Electronics,4,0.06,1366,5136.16
1599,2023-03-08 14:00:00,Fashion,2,0.22,1196,1865.76
1600,2023-03-08 15:00:00,Grocery,2,0.01,578,1144.44
1601,2023-03-08 16:00:00,Electronics,4,0.11,660,2349.6
1602,2023-03-08 17:00:00,Beauty,4,0.23,200,616.0
1603,2023-03-08 18:00:00,Sports,5,0.17,613,2543.95
1604,2023-03-08 19:00:00,Electronics,4,0.08,1879,6914.72
1605,2023-03-08 20:00:00,Grocery,5,0.21,275,1086.25
1606,2023-03-08 21:00:00,Electronics,3,0.17,337,839.13
1607,2023-03-08 22:00:00,Home,2,0.24,1009,1533.68
1608,2023-03-08 23:00:00,Sports,4,0.22,1182,3687.84
1609,2023-03-09 00:00:00,Grocery,2,0.18,1988,3260.32
1610,2023-03-09 01:00:00,Grocery,2,0.15,1222,2077.4
1611,2023-03-09 02:00:00,Fashion,2,0.04,970,1862.3999999999999
1612,2023-03-09 03:00:00,Beauty,3,0.08,594,1639.44
1613,2023-03-09 04:00:00,Fashion,1,0.13,1046,910.02
1614,2023-03-09 05:00:00,Grocery,4,0.18,1637,5369.360000000001
1615,2023-03-09 06:00:00,Sports,1,0.15,854,725.9
1616,2023-03-09 07:00:00,Electronics,1,0.09,1420,1292.2
1617,2023-03-09 08:00:00,Electronics,1,0.0,310,310.0
1618,2023-03-09 09:00:00,Sports,2,0.15,1246,2118.2
1619,2023-03-09 10:00:00,Grocery,5,0.09,1352,6151.6
1620,2023-03-09 11:00:00,Electronics,2,0.22,1717,2678.52
1621,2023-03-09 12:00:00,Electronics,2,0.01,1779,3522.42
1622,2023-03-09 13:00:00,Electronics,1,0.18,1511,1239.02
1623,2023-03-09 14:00:00,Beauty,2,0.28,239,344.15999999999997
1624,2023-03-09 15:00:00,Beauty,1,0.05,640,608.0
1625,2023-03-09 16:00:00,Home,5,0.14,1514,6510.2
1626,2023-03-09 17:00:00,Fashion,4,0.03,369,1431.72
1627,2023-03-09 18:00:00,Sports,1,0.19,1882,1524.42
1628,2023-03-09 19:00:00,Sports,5,0.17,1135,4710.25
1629,2023-03-09 20:00:00,Sports,4,0.12,1990,7004.8
1630,2023-03-09 21:00:00,Home,3,0.16,1512,3810.24
1631,2023-03-09 22:00:00,Beauty,1,0.27,1460,1065.8
1632,2023-03-09 23:00:00,Grocery,1,0.06,605,568.6999999999999
1633,2023-03-10 00:00:00,Grocery,3,0.01,1229,3650.13
1634,2023-03-10 01:00:00,Home,3,0.26,131,290.82
1635,2023-03-10 02:00:00,Grocery,1,0.17,1197,993.51
1636,2023-03-10 03:00:00,Sports,3,0.27,1294,2833.86
1637,2023-03-10 04:00:00,Fashion,2,0.18,1972,3234.0800000000004
1638,2023-03-10 05:00:00,Electronics,4,0.24,1192,3623.68
1639,2023-03-10 06:00:00,Beauty,4,0.13,912,3173.7599999999998
1640,2023-03-10 07:00:00,Beauty,4,0.22,461,1438.32
1641,2023-03-10 08:00:00,Home,2,0.27,1772,2587.12
1642,2023-03-10 09:00:00,Beauty,3,0.17,1556,3874.4399999999996
